customer_id,recency_invoice,frequency,total_spending,R_score,F_score,S_score,RFS_code,RFS_total,RFS_segment
8647,1291429.0,1.0,8213.0,1,1,1,111,3,Hibernating
8649,2409955.0,1.0,7688.0,1,1,1,111,3,Hibernating
8650,11624707.0,3.0,10689.0,5,3,1,531,9,Promising
8652,,,13983.0,,,2,---,2,No Basket History
8653,9665670.0,1.0,28481.0,3,1,4,314,8,At Risk
8654,9606720.0,2.0,13966.0,3,2,2,322,7,At Risk
8655,,,19768.0,,,3,---,3,No Basket History
8656,11522263.0,1.0,20852.0,5,1,3,513,9,Promising
8657,9299509.0,1.0,27228.0,3,1,4,314,8,At Risk
8658,10290739.0,5.0,21629.0,3,4,3,343,10,Loyal Visitors
8659,5338872.0,1.0,27111.0,1,1,4,114,6,Hibernating
8660,7661681.0,2.0,25543.0,2,2,4,224,8,At Risk
8661,7740403.0,2.0,16762.0,2,2,2,222,6,Hibernating
8662,1999443.0,1.0,23491.0,1,1,4,114,6,Hibernating
8663,3241393.0,2.0,17052.0,1,2,2,122,5,Hibernating
8664,6430509.0,1.0,26355.0,2,1,4,214,7,At Risk
8666,4385207.0,2.0,8166.0,1,2,1,121,4,Hibernating
8667,11375857.0,4.0,21207.0,4,4,3,443,11,Loyal Visitors
8668,11821238.0,2.0,21369.0,5,2,3,523,10,Loyal Visitors
8669,10620693.0,1.0,23307.0,4,1,4,414,9,Promising
8670,,,9892.0,,,1,---,1,No Basket History
8671,7665633.0,2.0,17563.0,2,2,2,222,6,Hibernating
8675,,,36765.0,,,5,---,5,No Basket History
8676,5520657.0,1.0,36869.0,1,1,5,115,7,At Risk
8677,12127977.0,2.0,19783.0,5,2,3,523,10,Loyal Visitors
8678,11144410.0,9.0,19286.0,4,5,3,453,12,Loyal Visitors
8680,3709584.0,1.0,46407.0,1,1,5,115,7,At Risk
8682,6850123.0,2.0,28979.0,2,2,4,224,8,At Risk
8683,11955616.0,10.0,17939.0,5,5,3,553,13,Champions
8684,10706563.0,1.0,23078.0,4,1,4,414,9,Promising
8685,6762225.0,4.0,13559.0,2,4,2,242,8,Need Attention
8686,3787279.0,3.0,8170.0,1,3,1,131,5,Hibernating
8687,,,22471.0,,,3,---,3,No Basket History
8688,11446463.0,8.0,24140.0,4,5,4,454,13,Champions
8689,9196682.0,9.0,14549.0,3,5,2,352,10,Loyal Visitors
8690,11273352.0,7.0,7538.0,4,5,1,451,10,Loyal Visitors
8691,11375541.0,8.0,41747.0,4,5,5,455,14,Champions
8692,1987080.0,1.0,32377.0,1,1,5,115,7,At Risk
8693,11369906.0,7.0,20304.0,4,5,3,453,12,Loyal Visitors
8694,6006948.0,2.0,16972.0,1,2,2,122,5,Hibernating
8695,5880391.0,2.0,23408.0,1,2,4,124,7,At Risk
8696,11656506.0,3.0,18869.0,5,3,3,533,11,Loyal Visitors
8697,10855782.0,1.0,20203.0,4,1,3,413,8,Promising
8698,9433601.0,3.0,11282.0,3,3,1,331,7,Need Attention
8699,12007428.0,3.0,8778.0,5,3,1,531,9,Promising
8700,8634933.0,1.0,58581.0,2,1,5,215,8,At Risk
8701,9976418.0,4.0,70009.0,3,4,5,345,12,High Spenders
8702,11635803.0,2.0,12769.0,5,2,1,521,8,Promising
8703,11244305.0,4.0,29591.0,4,4,4,444,12,High Spenders
8704,,,9590.0,,,1,---,1,No Basket History
8705,10712739.0,9.0,33594.0,4,5,5,455,14,Champions
8706,,,13958.0,,,2,---,2,No Basket History
8707,10304864.0,7.0,35213.0,3,5,5,355,13,Champions
8708,2336818.0,2.0,57853.0,1,2,5,125,8,At Risk
8709,7384132.0,3.0,13467.0,2,3,2,232,7,Need Attention
8710,5925230.0,2.0,24545.0,1,2,4,124,7,At Risk
8711,7926929.0,6.0,26210.0,2,5,4,254,11,High Spenders
8712,7460860.0,1.0,10622.0,2,1,1,211,4,Hibernating
8713,11288311.0,7.0,25919.0,4,5,4,454,13,Champions
8714,10370503.0,6.0,18618.0,3,5,3,353,11,Loyal Visitors
8715,11414661.0,10.0,19794.0,4,5,3,453,12,Loyal Visitors
8716,10126793.0,6.0,28382.0,3,5,4,354,12,High Spenders
8717,,,27167.0,,,4,---,4,No Basket History
8718,6536287.0,2.0,13820.0,2,2,2,222,6,Hibernating
8719,11053719.0,6.0,27450.0,4,5,4,454,13,Champions
8720,,,20390.0,,,3,---,3,No Basket History
8721,6658099.0,1.0,27357.0,2,1,4,214,7,At Risk
8722,9193781.0,6.0,16488.0,3,5,2,352,10,Loyal Visitors
8723,10559196.0,1.0,8820.0,4,1,1,411,6,Hibernating
8724,7670347.0,3.0,41471.0,2,3,5,235,10,High Spenders
8725,10808411.0,8.0,25667.0,4,5,4,454,13,Champions
8726,,,16125.0,,,2,---,2,No Basket History
8727,11740521.0,7.0,30849.0,5,5,4,554,14,Champions
8729,11847412.0,16.0,13560.0,5,5,2,552,12,Loyal Visitors
8730,6697418.0,3.0,15087.0,2,3,2,232,7,Need Attention
8731,10382724.0,1.0,22758.0,3,1,3,313,7,At Risk
8732,10453504.0,13.0,20430.0,4,5,3,453,12,Loyal Visitors
8733,3854921.0,3.0,36524.0,1,3,5,135,9,Need Attention
8734,6829483.0,5.0,15298.0,2,4,2,242,8,Need Attention
8737,11855776.0,3.0,36915.0,5,3,5,535,13,Champions
8738,,,16247.0,,,2,---,2,No Basket History
8740,10114246.0,3.0,7864.0,3,3,1,331,7,Need Attention
8741,434792.0,1.0,26325.0,1,1,4,114,6,Hibernating
8742,11749054.0,4.0,22786.0,5,4,3,543,12,Loyal Visitors
8743,8830498.0,1.0,32118.0,3,1,5,315,9,At Risk
8745,8877842.0,3.0,22838.0,3,3,3,333,9,Need Attention
8746,12032253.0,4.0,20538.0,5,4,3,543,12,Loyal Visitors
8748,11977536.0,2.0,15298.0,5,2,2,522,9,Promising
8749,,,47607.0,,,5,---,5,No Basket History
8750,11629861.0,4.0,3691.0,5,4,1,541,10,Loyal Visitors
8751,12167995.0,9.0,35105.0,5,5,5,555,15,Champions
8752,11536422.0,3.0,8883.0,5,3,1,531,9,Promising
8753,8836113.0,2.0,18630.0,3,2,3,323,8,At Risk
8754,8311699.0,2.0,6611.0,2,2,1,221,5,Hibernating
8755,11086263.0,1.0,13327.0,4,1,1,411,6,Hibernating
8756,2665920.0,1.0,21553.0,1,1,3,113,5,Hibernating
8757,12098314.0,6.0,39608.0,5,5,5,555,15,Champions
8759,9703928.0,5.0,12914.0,3,4,1,341,8,Need Attention
8762,,,10569.0,,,1,---,1,No Basket History
8763,,,10228.0,,,1,---,1,No Basket History
8765,10260675.0,3.0,33259.0,3,3,5,335,11,High Spenders
8766,9574918.0,5.0,25931.0,3,4,4,344,11,High Spenders
8767,12020298.0,5.0,13061.0,5,4,1,541,10,Loyal Visitors
8769,8994324.0,6.0,12866.0,3,5,1,351,9,Need Attention
8770,10689362.0,6.0,21550.0,4,5,3,453,12,Loyal Visitors
8771,9337834.0,1.0,14029.0,3,1,2,312,6,Hibernating
8773,3129557.0,3.0,38542.0,1,3,5,135,9,Need Attention
8775,8982694.0,4.0,17548.0,3,4,2,342,9,Need Attention
8776,12165114.0,11.0,36107.0,5,5,5,555,15,Champions
8778,,,8084.0,,,1,---,1,No Basket History
8781,2960061.0,1.0,27214.0,1,1,4,114,6,Hibernating
8782,10150398.0,1.0,22139.0,3,1,3,313,7,At Risk
8783,2640547.0,2.0,44879.0,1,2,5,125,8,At Risk
8784,,,29354.0,,,4,---,4,No Basket History
8785,5313893.0,2.0,20065.0,1,2,3,123,6,Hibernating
8786,6267795.0,1.0,16918.0,2,1,2,212,5,Hibernating
8787,11348558.0,5.0,10261.0,4,4,1,441,9,Promising
8788,8404431.0,5.0,10156.0,2,4,1,241,7,Need Attention
8790,7389088.0,3.0,25193.0,2,3,4,234,9,Need Attention
8791,12052001.0,7.0,14521.0,5,5,2,552,12,Loyal Visitors
8792,10655310.0,1.0,15506.0,4,1,2,412,7,Promising
8794,1983234.0,1.0,12980.0,1,1,1,111,3,Hibernating
8795,8276433.0,1.0,12682.0,2,1,1,211,4,Hibernating
8796,7520282.0,1.0,42748.0,2,1,5,215,8,At Risk
8797,4607342.0,1.0,21205.0,1,1,3,113,5,Hibernating
8798,11055754.0,3.0,19261.0,4,3,3,433,10,Loyal Visitors
8799,1677820.0,2.0,16900.0,1,2,2,122,5,Hibernating
8800,11693510.0,7.0,13607.0,5,5,2,552,12,Loyal Visitors
8801,6539989.0,1.0,24274.0,2,1,4,214,7,At Risk
8802,12036512.0,4.0,27611.0,5,4,4,544,13,Champions
8803,11046795.0,8.0,14813.0,4,5,2,452,11,Loyal Visitors
8805,,,9011.0,,,1,---,1,No Basket History
8806,10801627.0,4.0,72633.0,4,4,5,445,13,Champions
8807,2962583.0,1.0,39325.0,1,1,5,115,7,At Risk
8809,12194490.0,10.0,17775.0,5,5,3,553,13,Champions
8810,11780500.0,4.0,44318.0,5,4,5,545,14,Champions
8811,3615167.0,2.0,19014.0,1,2,3,123,6,Hibernating
8812,11052242.0,6.0,19215.0,4,5,3,453,12,Loyal Visitors
8813,1648942.0,1.0,58825.0,1,1,5,115,7,At Risk
8814,10980984.0,11.0,19818.0,4,5,3,453,12,Loyal Visitors
8815,8248750.0,5.0,12461.0,2,4,1,241,7,Need Attention
8816,4555234.0,2.0,8020.0,1,2,1,121,4,Hibernating
8817,11141534.0,6.0,14688.0,4,5,2,452,11,Loyal Visitors
8818,10325775.0,2.0,24883.0,3,2,4,324,9,At Risk
8819,9996055.0,2.0,27942.0,3,2,4,324,9,At Risk
8820,9000405.0,4.0,26240.0,3,4,4,344,11,High Spenders
8821,11945767.0,2.0,12812.0,5,2,1,521,8,Promising
8823,4216726.0,1.0,31584.0,1,1,4,114,6,Hibernating
8824,4015891.0,1.0,26132.0,1,1,4,114,6,Hibernating
8827,8426046.0,2.0,34277.0,2,2,5,225,9,At Risk
8828,9303231.0,1.0,27753.0,3,1,4,314,8,At Risk
8829,,,6360.0,,,1,---,1,No Basket History
8830,6516788.0,3.0,13814.0,2,3,2,232,7,Need Attention
8831,7439914.0,1.0,11668.0,2,1,1,211,4,Hibernating
8832,856877.0,1.0,20739.0,1,1,3,113,5,Hibernating
8833,8817833.0,1.0,29714.0,3,1,4,314,8,At Risk
8834,11552998.0,6.0,22561.0,5,5,3,553,13,Champions
8835,3128726.0,1.0,14498.0,1,1,2,112,4,Hibernating
8836,8151890.0,2.0,9258.0,2,2,1,221,5,Hibernating
8837,,,37070.0,,,5,---,5,No Basket History
8838,4604389.0,2.0,41901.0,1,2,5,125,8,At Risk
8839,8996418.0,3.0,28090.0,3,3,4,334,10,High Spenders
8840,8781668.0,2.0,11729.0,2,2,1,221,5,Hibernating
8841,1588762.0,1.0,39604.0,1,1,5,115,7,At Risk
8842,11990968.0,20.0,24448.0,5,5,4,554,14,Champions
8843,7402494.0,1.0,12803.0,2,1,1,211,4,Hibernating
8844,11185012.0,4.0,26482.0,4,4,4,444,12,High Spenders
8845,10707303.0,3.0,40318.0,4,3,5,435,12,High Spenders
8846,3709755.0,2.0,12995.0,1,2,1,121,4,Hibernating
8847,8598400.0,2.0,44480.0,2,2,5,225,9,At Risk
8848,6554612.0,1.0,6028.0,2,1,1,211,4,Hibernating
8849,11711674.0,6.0,21982.0,5,5,3,553,13,Champions
8850,7008079.0,2.0,9560.0,2,2,1,221,5,Hibernating
8851,8942842.0,3.0,84062.0,3,3,5,335,11,High Spenders
8852,10370873.0,4.0,28074.0,3,4,4,344,11,High Spenders
8854,10519079.0,1.0,25554.0,4,1,4,414,9,Promising
8855,842113.0,1.0,11805.0,1,1,1,111,3,Hibernating
8857,11372045.0,4.0,10074.0,4,4,1,441,9,Promising
8858,,,43616.0,,,5,---,5,No Basket History
8860,10179263.0,5.0,8617.0,3,4,1,341,8,Need Attention
8861,,,28937.0,,,4,---,4,No Basket History
8862,11667475.0,4.0,19535.0,5,4,3,543,12,Loyal Visitors
8865,9912879.0,1.0,6850.0,3,1,1,311,5,Hibernating
8866,,,35979.0,,,5,---,5,No Basket History
8867,10275442.0,1.0,38847.0,3,1,5,315,9,At Risk
8868,12219280.0,13.0,12995.0,5,5,1,551,11,Loyal Visitors
8869,12103112.0,2.0,6432.0,5,2,1,521,8,Promising
8870,8337144.0,2.0,21260.0,2,2,3,223,7,At Risk
8872,11206036.0,4.0,15807.0,4,4,2,442,10,Loyal Visitors
8875,11076572.0,3.0,15998.0,4,3,2,432,9,Promising
8876,10415849.0,9.0,23107.0,4,5,4,454,13,Champions
8877,,,18040.0,,,3,---,3,No Basket History
8878,12221000.0,5.0,24326.0,5,4,4,544,13,Champions
8879,9303143.0,2.0,22794.0,3,2,3,323,8,At Risk
8881,5006807.0,1.0,22160.0,1,1,3,113,5,Hibernating
8882,2479440.0,1.0,11584.0,1,1,1,111,3,Hibernating
8883,5150121.0,4.0,39075.0,1,4,5,145,10,High Spenders
8884,12149147.0,1.0,25471.0,5,1,4,514,10,High Spenders
8885,3147078.0,1.0,13093.0,1,1,1,111,3,Hibernating
8886,12077308.0,3.0,28643.0,5,3,4,534,12,High Spenders
8887,10972241.0,6.0,39144.0,4,5,5,455,14,Champions
8888,9701337.0,1.0,13781.0,3,1,2,312,6,Hibernating
8889,4761488.0,3.0,15033.0,1,3,2,132,6,Hibernating
8890,8672627.0,1.0,89396.0,2,1,5,215,8,At Risk
8891,5375021.0,1.0,7359.0,1,1,1,111,3,Hibernating
8893,11020150.0,5.0,15656.0,4,4,2,442,10,Loyal Visitors
8894,8954181.0,2.0,29430.0,3,2,4,324,9,At Risk
8895,6826141.0,2.0,12348.0,2,2,1,221,5,Hibernating
8896,10293338.0,5.0,7485.0,3,4,1,341,8,Need Attention
8897,,,27349.0,,,4,---,4,No Basket History
8898,7640430.0,1.0,11631.0,2,1,1,211,4,Hibernating
8901,8786172.0,2.0,17804.0,2,2,3,223,7,At Risk
8902,6577614.0,6.0,24441.0,2,5,4,254,11,High Spenders
8903,11644799.0,4.0,22167.0,5,4,3,543,12,Loyal Visitors
8904,10476071.0,10.0,7648.0,4,5,1,451,10,Loyal Visitors
8907,11241281.0,3.0,42532.0,4,3,5,435,12,High Spenders
8908,11923751.0,3.0,39420.0,5,3,5,535,13,Champions
8909,2717179.0,2.0,15893.0,1,2,2,122,5,Hibernating
8910,10808258.0,2.0,29309.0,4,2,4,424,10,High Spenders
8912,,,23104.0,,,4,---,4,No Basket History
8913,11608346.0,6.0,11619.0,5,5,1,551,11,Loyal Visitors
8914,1534438.0,3.0,20361.0,1,3,3,133,7,Need Attention
8915,9215394.0,6.0,20285.0,3,5,3,353,11,Loyal Visitors
8916,11239927.0,6.0,34454.0,4,5,5,455,14,Champions
8917,5025599.0,1.0,29548.0,1,1,4,114,6,Hibernating
8918,10304311.0,3.0,58732.0,3,3,5,335,11,High Spenders
8920,11455558.0,2.0,28325.0,4,2,4,424,10,High Spenders
8921,11138714.0,9.0,24003.0,4,5,4,454,13,Champions
8922,,,11975.0,,,1,---,1,No Basket History
8923,9013801.0,4.0,11654.0,3,4,1,341,8,Need Attention
8924,,,48793.0,,,5,---,5,No Basket History
8926,11914691.0,3.0,49916.0,5,3,5,535,13,Champions
8928,11273516.0,3.0,22903.0,4,3,3,433,10,Loyal Visitors
8929,7953875.0,3.0,19515.0,2,3,3,233,8,Need Attention
8930,10262287.0,3.0,29063.0,3,3,4,334,10,High Spenders
8931,10306085.0,2.0,33715.0,3,2,5,325,10,High Spenders
8932,11217800.0,5.0,14064.0,4,4,2,442,10,Loyal Visitors
8933,5495458.0,2.0,8071.0,1,2,1,121,4,Hibernating
8934,9845075.0,2.0,14871.0,3,2,2,322,7,At Risk
8935,9162616.0,2.0,20124.0,3,2,3,323,8,At Risk
8936,12090591.0,7.0,31407.0,5,5,4,554,14,Champions
8937,12021601.0,5.0,29516.0,5,4,4,544,13,Champions
8941,4804664.0,2.0,17832.0,1,2,3,123,6,Hibernating
8942,3328246.0,2.0,49493.0,1,2,5,125,8,At Risk
8943,8405157.0,2.0,27149.0,2,2,4,224,8,At Risk
8944,9285088.0,5.0,21403.0,3,4,3,343,10,Loyal Visitors
8946,9410136.0,1.0,21950.0,3,1,3,313,7,At Risk
8947,10400436.0,3.0,13584.0,4,3,2,432,9,Promising
8948,6111744.0,1.0,15374.0,2,1,2,212,5,Hibernating
8949,10843908.0,3.0,13596.0,4,3,2,432,9,Promising
8951,11509046.0,5.0,38213.0,5,4,5,545,14,Champions
8952,11625364.0,7.0,8302.0,5,5,1,551,11,Loyal Visitors
8953,9267242.0,2.0,21027.0,3,2,3,323,8,At Risk
8954,9655091.0,2.0,19635.0,3,2,3,323,8,At Risk
8955,8896036.0,1.0,34716.0,3,1,5,315,9,At Risk
8956,11524406.0,6.0,15586.0,5,5,2,552,12,Loyal Visitors
8957,9488448.0,1.0,18780.0,3,1,3,313,7,At Risk
8958,10784667.0,4.0,33654.0,4,4,5,445,13,Champions
8959,,,17539.0,,,2,---,2,No Basket History
8960,9788179.0,5.0,18025.0,3,4,3,343,10,Loyal Visitors
8961,4767274.0,1.0,31015.0,1,1,4,114,6,Hibernating
8962,9080195.0,2.0,12156.0,3,2,1,321,6,Hibernating
8963,7754925.0,3.0,11444.0,2,3,1,231,6,Hibernating
8964,4427269.0,5.0,15482.0,1,4,2,142,7,Need Attention
8965,,,10505.0,,,1,---,1,No Basket History
8966,10918011.0,5.0,15968.0,4,4,2,442,10,Loyal Visitors
8968,12010859.0,3.0,26263.0,5,3,4,534,12,High Spenders
8969,5986104.0,2.0,14432.0,1,2,2,122,5,Hibernating
8970,11323218.0,3.0,27352.0,4,3,4,434,11,High Spenders
8971,10459321.0,2.0,13265.0,4,2,1,421,7,Promising
8973,7233965.0,2.0,11111.0,2,2,1,221,5,Hibernating
8974,3926283.0,1.0,20694.0,1,1,3,113,5,Hibernating
8975,7135184.0,2.0,20769.0,2,2,3,223,7,At Risk
8976,5211370.0,2.0,34551.0,1,2,5,125,8,At Risk
8977,10665533.0,7.0,18891.0,4,5,3,453,12,Loyal Visitors
8978,11147886.0,3.0,14092.0,4,3,2,432,9,Promising
8979,12004801.0,5.0,18433.0,5,4,3,543,12,Loyal Visitors
8980,4857435.0,1.0,30044.0,1,1,4,114,6,Hibernating
8981,,,96475.0,,,5,---,5,No Basket History
8982,11114125.0,6.0,22366.0,4,5,3,453,12,Loyal Visitors
8983,6057756.0,2.0,62406.0,1,2,5,125,8,At Risk
8984,11988767.0,3.0,60354.0,5,3,5,535,13,Champions
8985,,,15884.0,,,2,---,2,No Basket History
8986,8566272.0,6.0,15770.0,2,5,2,252,9,Need Attention
8987,4651217.0,1.0,19335.0,1,1,3,113,5,Hibernating
8988,2944511.0,1.0,27905.0,1,1,4,114,6,Hibernating
8989,,,13868.0,,,2,---,2,No Basket History
8990,10957896.0,2.0,10308.0,4,2,1,421,7,Promising
8991,10397184.0,5.0,23434.0,4,4,4,444,12,High Spenders
8992,11255229.0,2.0,36186.0,4,2,5,425,11,High Spenders
8993,11130606.0,1.0,20135.0,4,1,3,413,8,Promising
8994,12014734.0,7.0,20713.0,5,5,3,553,13,Champions
8996,11409938.0,3.0,13037.0,4,3,1,431,8,Promising
8997,,,14375.0,,,2,---,2,No Basket History
8998,11545778.0,6.0,25331.0,5,5,4,554,14,Champions
8999,11639337.0,3.0,17856.0,5,3,3,533,11,Loyal Visitors
9000,8229181.0,3.0,39272.0,2,3,5,235,10,High Spenders
9002,8807153.0,2.0,17234.0,3,2,2,322,7,At Risk
9003,1601028.0,1.0,51874.0,1,1,5,115,7,At Risk
9004,2595271.0,2.0,50088.0,1,2,5,125,8,At Risk
9006,7990242.0,1.0,47116.0,2,1,5,215,8,At Risk
9007,5761791.0,1.0,12865.0,1,1,1,111,3,Hibernating
9008,4583911.0,2.0,33233.0,1,2,5,125,8,At Risk
9009,,,11098.0,,,1,---,1,No Basket History
9010,9235713.0,7.0,14665.0,3,5,2,352,10,Loyal Visitors
9011,10763160.0,5.0,61851.0,4,4,5,445,13,Champions
9014,10327116.0,5.0,19611.0,3,4,3,343,10,Loyal Visitors
9015,10031660.0,2.0,22647.0,3,2,3,323,8,At Risk
9016,442700.0,1.0,26836.0,1,1,4,114,6,Hibernating
9019,8454048.0,2.0,16547.0,2,2,2,222,6,Hibernating
9021,,,19098.0,,,3,---,3,No Basket History
9022,8062455.0,1.0,45771.0,2,1,5,215,8,At Risk
9025,7707321.0,3.0,39792.0,2,3,5,235,10,High Spenders
9026,11313238.0,9.0,14864.0,4,5,2,452,11,Loyal Visitors
9027,7238502.0,1.0,18487.0,2,1,3,213,6,Hibernating
9029,7611629.0,4.0,41208.0,2,4,5,245,11,High Spenders
9031,10481380.0,2.0,30328.0,4,2,4,424,10,High Spenders
9032,11388176.0,7.0,28132.0,4,5,4,454,13,Champions
9033,9114179.0,4.0,20428.0,3,4,3,343,10,Loyal Visitors
9035,5341313.0,1.0,18848.0,1,1,3,113,5,Hibernating
9037,10080058.0,7.0,28977.0,3,5,4,354,12,High Spenders
9038,8936790.0,7.0,50121.0,3,5,5,355,13,Champions
9039,10330336.0,4.0,12069.0,3,4,1,341,8,Need Attention
9040,10819923.0,5.0,8746.0,4,4,1,441,9,Promising
9041,10311790.0,3.0,41063.0,3,3,5,335,11,High Spenders
9042,4182524.0,1.0,18404.0,1,1,3,113,5,Hibernating
9043,,,19394.0,,,3,---,3,No Basket History
9044,9023306.0,5.0,38545.0,3,4,5,345,12,High Spenders
9045,1026474.0,2.0,15515.0,1,2,2,122,5,Hibernating
9046,297844.0,1.0,30555.0,1,1,4,114,6,Hibernating
9048,10748390.0,8.0,22436.0,4,5,3,453,12,Loyal Visitors
9049,9553892.0,7.0,27175.0,3,5,4,354,12,High Spenders
9050,12233430.0,7.0,43448.0,5,5,5,555,15,Champions
9053,6639447.0,1.0,16364.0,2,1,2,212,5,Hibernating
9054,,,16452.0,,,2,---,2,No Basket History
9055,6900954.0,2.0,40599.0,2,2,5,225,9,At Risk
9056,11863225.0,9.0,6761.0,5,5,1,551,11,Loyal Visitors
9057,3614100.0,1.0,15993.0,1,1,2,112,4,Hibernating
9058,9199414.0,5.0,8527.0,3,4,1,341,8,Need Attention
9059,11502612.0,2.0,23291.0,5,2,4,524,11,High Spenders
9061,8693533.0,2.0,18706.0,2,2,3,223,7,At Risk
9062,10174917.0,1.0,7862.0,3,1,1,311,5,Hibernating
9063,3998760.0,2.0,14581.0,1,2,2,122,5,Hibernating
9064,,,14450.0,,,2,---,2,No Basket History
9065,11829940.0,2.0,23023.0,5,2,3,523,10,Loyal Visitors
9067,9746602.0,3.0,62339.0,3,3,5,335,11,High Spenders
9068,,,64684.0,,,5,---,5,No Basket History
9069,9180807.0,2.0,31180.0,3,2,4,324,9,At Risk
9070,11460579.0,5.0,20778.0,5,4,3,543,12,Loyal Visitors
9071,6693405.0,3.0,40103.0,2,3,5,235,10,High Spenders
9072,9313690.0,2.0,23624.0,3,2,4,324,9,At Risk
9073,11034758.0,18.0,29072.0,4,5,4,454,13,Champions
9074,8206396.0,2.0,14470.0,2,2,2,222,6,Hibernating
9075,9699371.0,6.0,51173.0,3,5,5,355,13,Champions
9076,10465303.0,1.0,11539.0,4,1,1,411,6,Hibernating
9077,6437081.0,2.0,65095.0,2,2,5,225,9,At Risk
9079,11266229.0,3.0,14783.0,4,3,2,432,9,Promising
9080,2717426.0,1.0,11056.0,1,1,1,111,3,Hibernating
9081,9840363.0,6.0,19173.0,3,5,3,353,11,Loyal Visitors
9082,10449886.0,3.0,27978.0,4,3,4,434,11,High Spenders
9083,11511789.0,4.0,9612.0,5,4,1,541,10,Loyal Visitors
9084,10480568.0,3.0,23857.0,4,3,4,434,11,High Spenders
9086,11360420.0,4.0,50175.0,4,4,5,445,13,Champions
9087,8889889.0,3.0,63891.0,3,3,5,335,11,High Spenders
9088,7735591.0,1.0,21483.0,2,1,3,213,6,Hibernating
9090,6594318.0,3.0,5283.0,2,3,1,231,6,Hibernating
9091,12151337.0,3.0,33271.0,5,3,5,535,13,Champions
9092,12153002.0,6.0,16981.0,5,5,2,552,12,Loyal Visitors
9093,7554798.0,2.0,9338.0,2,2,1,221,5,Hibernating
9095,8731501.0,1.0,41356.0,2,1,5,215,8,At Risk
9096,11367054.0,4.0,25357.0,4,4,4,444,12,High Spenders
9097,,,24987.0,,,4,---,4,No Basket History
9098,10629216.0,6.0,20813.0,4,5,3,453,12,Loyal Visitors
9100,10705933.0,8.0,65755.0,4,5,5,455,14,Champions
9101,11406825.0,2.0,17647.0,4,2,3,423,9,Promising
9102,,,52645.0,,,5,---,5,No Basket History
9103,9442061.0,3.0,10077.0,3,3,1,331,7,Need Attention
9104,6086583.0,5.0,20336.0,1,4,3,143,8,Need Attention
9105,11677300.0,5.0,57758.0,5,4,5,545,14,Champions
9106,9276269.0,1.0,45398.0,3,1,5,315,9,At Risk
9107,,,17394.0,,,2,---,2,No Basket History
9110,11060982.0,4.0,32805.0,4,4,5,445,13,Champions
9111,8875049.0,5.0,40584.0,3,4,5,345,12,High Spenders
9112,10074330.0,5.0,24669.0,3,4,4,344,11,High Spenders
9113,5512400.0,1.0,33907.0,1,1,5,115,7,At Risk
9114,4424645.0,4.0,14927.0,1,4,2,142,7,Need Attention
9116,7917395.0,1.0,19486.0,2,1,3,213,6,Hibernating
9117,1840560.0,1.0,13606.0,1,1,2,112,4,Hibernating
9118,,,61912.0,,,5,---,5,No Basket History
9120,10874546.0,2.0,12692.0,4,2,1,421,7,Promising
9121,9455393.0,6.0,34315.0,3,5,5,355,13,Champions
9122,,,33920.0,,,5,---,5,No Basket History
9123,9074286.0,8.0,32285.0,3,5,5,355,13,Champions
9124,7571117.0,1.0,65406.0,2,1,5,215,8,At Risk
9125,,,23299.0,,,4,---,4,No Basket History
9126,7760258.0,3.0,16381.0,2,3,2,232,7,Need Attention
9127,11692623.0,1.0,8948.0,5,1,1,511,7,Promising
9128,8174226.0,4.0,10537.0,2,4,1,241,7,Need Attention
9130,,,32571.0,,,5,---,5,No Basket History
9131,11899949.0,8.0,37723.0,5,5,5,555,15,Champions
9132,2421948.0,1.0,8490.0,1,1,1,111,3,Hibernating
9133,4227760.0,4.0,24778.0,1,4,4,144,9,Need Attention
9134,10801381.0,6.0,26322.0,4,5,4,454,13,Champions
9135,10411740.0,2.0,47106.0,4,2,5,425,11,High Spenders
9136,223199.0,1.0,8675.0,1,1,1,111,3,Hibernating
9137,10192672.0,8.0,17117.0,3,5,2,352,10,Loyal Visitors
9138,11027840.0,2.0,15391.0,4,2,2,422,8,Promising
9140,10565974.0,3.0,66600.0,4,3,5,435,12,High Spenders
9141,11145384.0,4.0,12616.0,4,4,1,441,9,Promising
9142,11566028.0,8.0,18878.0,5,5,3,553,13,Champions
9143,8622522.0,2.0,13931.0,2,2,2,222,6,Hibernating
9144,4303333.0,3.0,17433.0,1,3,2,132,6,Hibernating
9145,9159217.0,6.0,44275.0,3,5,5,355,13,Champions
9146,6758594.0,2.0,17881.0,2,2,3,223,7,At Risk
9147,9062124.0,2.0,18477.0,3,2,3,323,8,At Risk
9148,,,14821.0,,,2,---,2,No Basket History
9149,9775962.0,1.0,21815.0,3,1,3,313,7,At Risk
9151,10454697.0,7.0,17725.0,4,5,3,453,12,Loyal Visitors
9152,11763873.0,9.0,36939.0,5,5,5,555,15,Champions
9153,3295721.0,2.0,15299.0,1,2,2,122,5,Hibernating
9154,6942142.0,2.0,33453.0,2,2,5,225,9,At Risk
9155,12028965.0,3.0,15555.0,5,3,2,532,10,Loyal Visitors
9156,5113603.0,3.0,19399.0,1,3,3,133,7,Need Attention
9157,11108561.0,8.0,26644.0,4,5,4,454,13,Champions
9158,7565988.0,2.0,32071.0,2,2,4,224,8,At Risk
