customer_id,recency_invoice,frequency,total_spending,R_score,F_score,M_score,RFM_code,RFM_total
9433,7479826.0,3.0,45901.0,2,3,5,235,10
9434,4060212.0,1.0,14241.0,1,1,2,112,4
9435,6333727.0,3.0,18853.0,2,3,3,233,8
9436,7485078.0,4.0,10727.0,2,4,1,241,7
9437,,,18700.0,,,3,---,3
9438,1390549.0,1.0,18650.0,1,1,3,113,5
9439,10038561.0,2.0,26611.0,3,2,4,324,9
9440,3501818.0,1.0,22880.0,1,1,3,113,5
9442,4478291.0,1.0,30609.0,1,1,4,114,6
9443,11527194.0,2.0,63022.0,5,2,5,525,12
9444,2353979.0,1.0,10155.0,1,1,1,111,3
9446,11207600.0,3.0,17437.0,4,3,2,432,9
9447,1342956.0,1.0,21746.0,1,1,3,113,5
9448,10341761.0,5.0,20574.0,3,4,3,343,10
9449,12130065.0,9.0,12467.0,5,5,1,551,11
9451,7273793.0,3.0,27682.0,2,3,4,234,9
9452,10740088.0,6.0,25958.0,4,5,4,454,13
9453,1650161.0,1.0,14979.0,1,1,2,112,4
9454,10344416.0,6.0,56866.0,3,5,5,355,13
9455,,,32321.0,,,5,---,5
9456,5373826.0,2.0,25833.0,1,2,4,124,7
9458,12175695.0,6.0,40128.0,5,5,5,555,15
9459,7749647.0,3.0,23837.0,2,3,4,234,9
9460,11294262.0,2.0,18617.0,4,2,3,423,9
9464,3720661.0,1.0,50850.0,1,1,5,115,7
9465,,,10117.0,,,1,---,1
9466,9962876.0,2.0,14436.0,3,2,2,322,7
9467,9150617.0,3.0,13635.0,3,3,2,332,8
9468,8163787.0,1.0,46935.0,2,1,5,215,8
9469,12199698.0,4.0,18281.0,5,4,3,543,12
9471,5802966.0,3.0,33451.0,1,3,5,135,9
9473,12057288.0,13.0,10613.0,5,5,1,551,11
9474,10140085.0,3.0,10680.0,3,3,1,331,7
9475,,,26424.0,,,4,---,4
9476,11684381.0,5.0,15843.0,5,4,2,542,11
9477,,,18445.0,,,3,---,3
9478,12125483.0,1.0,32759.0,5,1,5,515,11
9479,,,24490.0,,,4,---,4
9480,11511777.0,4.0,16452.0,5,4,2,542,11
9482,11771780.0,6.0,15810.0,5,5,2,552,12
9483,8933777.0,5.0,27932.0,3,4,4,344,11
9484,6299134.0,4.0,25168.0,2,4,4,244,10
9485,12177171.0,6.0,41322.0,5,5,5,555,15
9486,12115472.0,5.0,10741.0,5,4,1,541,10
9487,9333190.0,2.0,35537.0,3,2,5,325,10
9489,10035628.0,3.0,43806.0,3,3,5,335,11
9490,10642333.0,6.0,7584.0,4,5,1,451,10
9491,11056297.0,4.0,62729.0,4,4,5,445,13
9492,9639913.0,4.0,18610.0,3,4,3,343,10
9493,7928431.0,4.0,28366.0,2,4,4,244,10
9494,,,3891.0,,,1,---,1
9496,4270668.0,1.0,16769.0,1,1,2,112,4
9497,,,47822.0,,,5,---,5
9498,11571039.0,5.0,39443.0,5,4,5,545,14
9499,6862124.0,2.0,27438.0,2,2,4,224,8
9500,,,37748.0,,,5,---,5
9502,10767506.0,3.0,14014.0,4,3,2,432,9
9503,11090368.0,6.0,49617.0,4,5,5,455,14
9504,4062989.0,2.0,11652.0,1,2,1,121,4
9505,12009491.0,7.0,16349.0,5,5,2,552,12
9506,7659965.0,5.0,51857.0,2,4,5,245,11
9507,,,12266.0,,,1,---,1
9508,9779341.0,3.0,15642.0,3,3,2,332,8
9509,,,25246.0,,,4,---,4
9510,10680018.0,4.0,18676.0,4,4,3,443,11
9511,4804651.0,1.0,11322.0,1,1,1,111,3
9512,415314.0,1.0,9574.0,1,1,1,111,3
9514,11988737.0,9.0,39739.0,5,5,5,555,15
9516,8659451.0,1.0,34797.0,2,1,5,215,8
9518,11742445.0,6.0,22401.0,5,5,3,553,13
9519,5522744.0,1.0,14920.0,1,1,2,112,4
9520,8455788.0,1.0,14862.0,2,1,2,212,5
9522,11458042.0,2.0,29275.0,5,2,4,524,11
9523,12196705.0,7.0,47021.0,5,5,5,555,15
9524,12099135.0,3.0,13557.0,5,3,2,532,10
9526,,,8465.0,,,1,---,1
9528,294818.0,1.0,25990.0,1,1,4,114,6
9530,3710618.0,1.0,22149.0,1,1,3,113,5
9532,687121.0,1.0,22429.0,1,1,3,113,5
9533,,,7383.0,,,1,---,1
9535,4365918.0,1.0,42552.0,1,1,5,115,7
9536,10371390.0,7.0,17895.0,3,5,3,353,11
9539,6887340.0,3.0,29302.0,2,3,4,234,9
9540,7765244.0,1.0,27646.0,2,1,4,214,7
9541,8530881.0,6.0,28406.0,2,5,4,254,11
9542,12091659.0,6.0,25023.0,5,5,4,554,14
9543,10674788.0,4.0,42214.0,4,4,5,445,13
9544,1416136.0,1.0,17689.0,1,1,3,113,5
9547,1699425.0,1.0,26980.0,1,1,4,114,6
9548,11770966.0,10.0,18591.0,5,5,3,553,13
9549,8024510.0,3.0,21849.0,2,3,3,233,8
9550,8973668.0,4.0,16090.0,3,4,2,342,9
9551,3621259.0,1.0,18954.0,1,1,3,113,5
9552,8368093.0,1.0,37861.0,2,1,5,215,8
9553,10157527.0,1.0,30915.0,3,1,4,314,8
9554,8701951.0,6.0,36707.0,2,5,5,255,12
9556,10757063.0,2.0,55789.0,4,2,5,425,11
9557,,,11168.0,,,1,---,1
9558,,,11905.0,,,1,---,1
9559,9595202.0,3.0,28115.0,3,3,4,334,10
9560,12048557.0,10.0,22417.0,5,5,3,553,13
9561,,,10353.0,,,1,---,1
9562,6926325.0,2.0,29515.0,2,2,4,224,8
9563,,,19628.0,,,3,---,3
9564,,,31393.0,,,4,---,4
9565,5791780.0,1.0,12027.0,1,1,1,111,3
9567,9852062.0,3.0,14929.0,3,3,2,332,8
9568,5982981.0,3.0,42305.0,1,3,5,135,9
9569,12021119.0,4.0,63506.0,5,4,5,545,14
9570,11184618.0,2.0,11277.0,4,2,1,421,7
9571,10660238.0,3.0,20906.0,4,3,3,433,10
9572,9591471.0,6.0,16616.0,3,5,2,352,10
9573,,,13645.0,,,2,---,2
9574,12039844.0,10.0,23556.0,5,5,4,554,14
9576,10822180.0,3.0,23529.0,4,3,4,434,11
9577,,,31192.0,,,4,---,4
9578,7523028.0,3.0,50985.0,2,3,5,235,10
9579,12094232.0,5.0,15306.0,5,4,2,542,11
9580,9033026.0,2.0,48929.0,3,2,5,325,10
9581,1448642.0,1.0,42542.0,1,1,5,115,7
9582,5323143.0,4.0,20902.0,1,4,3,143,8
9583,10045524.0,4.0,39915.0,3,4,5,345,12
9584,10994801.0,3.0,15610.0,4,3,2,432,9
9585,11270311.0,5.0,22908.0,4,4,3,443,11
9586,9911351.0,1.0,16229.0,3,1,2,312,6
9587,,,15663.0,,,2,---,2
9588,11835001.0,8.0,18427.0,5,5,3,553,13
9589,10129593.0,4.0,34199.0,3,4,5,345,12
9590,6160929.0,5.0,31449.0,2,4,4,244,10
9592,1901079.0,1.0,21176.0,1,1,3,113,5
9593,8355077.0,2.0,17855.0,2,2,3,223,7
9594,12061761.0,3.0,25677.0,5,3,4,534,12
9595,2503316.0,3.0,51448.0,1,3,5,135,9
9597,,,9923.0,,,1,---,1
9598,193115.0,1.0,16802.0,1,1,2,112,4
9599,11371408.0,7.0,44927.0,4,5,5,455,14
9600,5959923.0,2.0,12928.0,1,2,1,121,4
9602,10641625.0,6.0,39495.0,4,5,5,455,14
9603,,,23186.0,,,4,---,4
9606,10249920.0,3.0,17936.0,3,3,3,333,9
9607,3090306.0,1.0,27253.0,1,1,4,114,6
9608,9831509.0,3.0,12944.0,3,3,1,331,7
9609,10608790.0,4.0,13166.0,4,4,1,441,9
9610,7338540.0,1.0,24599.0,2,1,4,214,7
9611,9732176.0,7.0,18254.0,3,5,3,353,11
9613,6215165.0,2.0,32757.0,2,2,5,225,9
9614,3488286.0,1.0,21410.0,1,1,3,113,5
9616,6623034.0,6.0,18424.0,2,5,3,253,10
9617,11929745.0,7.0,17585.0,5,5,2,552,12
9618,,,14889.0,,,2,---,2
9619,12191016.0,1.0,20025.0,5,1,3,513,9
9620,12205785.0,1.0,24715.0,5,1,4,514,10
9621,,,18291.0,,,3,---,3
9622,6756321.0,1.0,28303.0,2,1,4,214,7
9623,4386583.0,1.0,15885.0,1,1,2,112,4
9625,8697153.0,1.0,16985.0,2,1,2,212,5
9626,7013350.0,2.0,32126.0,2,2,5,225,9
9627,6138998.0,2.0,49642.0,2,2,5,225,9
9628,7024806.0,4.0,16977.0,2,4,2,242,8
9629,10620441.0,6.0,33202.0,4,5,5,455,14
9630,2689166.0,1.0,22928.0,1,1,3,113,5
9631,5877872.0,4.0,14869.0,1,4,2,142,7
9632,10580363.0,3.0,15361.0,4,3,2,432,9
9633,9143626.0,1.0,32094.0,3,1,5,315,9
9635,,,17376.0,,,2,---,2
9636,1503225.0,2.0,13976.0,1,2,2,122,5
9637,11386507.0,7.0,15629.0,4,5,2,452,11
9638,9786004.0,5.0,17782.0,3,4,3,343,10
9640,8440493.0,2.0,11486.0,2,2,1,221,5
9641,11384660.0,10.0,39947.0,4,5,5,455,14
9642,8892403.0,3.0,14226.0,3,3,2,332,8
9643,11643745.0,7.0,13087.0,5,5,1,551,11
9644,9962490.0,4.0,6241.0,3,4,1,341,8
9645,9283635.0,1.0,23624.0,3,1,4,314,8
9646,11191956.0,7.0,17122.0,4,5,2,452,11
9647,959887.0,3.0,33449.0,1,3,5,135,9
9650,4522052.0,3.0,56542.0,1,3,5,135,9
9651,7212131.0,2.0,19977.0,2,2,3,223,7
9652,10284851.0,3.0,7467.0,3,3,1,331,7
9653,11657157.0,3.0,35512.0,5,3,5,535,13
9654,2178672.0,2.0,26694.0,1,2,4,124,7
9655,8887249.0,2.0,5926.0,3,2,1,321,6
9656,10156246.0,8.0,38048.0,3,5,5,355,13
9657,,,32920.0,,,5,---,5
9658,6852857.0,2.0,4618.0,2,2,1,221,5
9659,10371644.0,11.0,24524.0,3,5,4,354,12
9660,,,6477.0,,,1,---,1
9661,,,8997.0,,,1,---,1
9662,4514967.0,1.0,18548.0,1,1,3,113,5
9663,11359817.0,3.0,21662.0,4,3,3,433,10
9664,5183869.0,2.0,31850.0,1,2,4,124,7
9665,6848320.0,2.0,49085.0,2,2,5,225,9
9666,11999293.0,3.0,28825.0,5,3,4,534,12
9667,8476329.0,5.0,18127.0,2,4,3,243,9
9668,11752254.0,3.0,19342.0,5,3,3,533,11
9670,7663652.0,5.0,26224.0,2,4,4,244,10
9671,,,34291.0,,,5,---,5
9672,,,20123.0,,,3,---,3
9674,11360804.0,5.0,22990.0,4,4,3,443,11
9675,7977212.0,1.0,22602.0,2,1,3,213,6
9676,11797749.0,2.0,21706.0,5,2,3,523,10
9677,2908756.0,1.0,24535.0,1,1,4,114,6
9678,9941658.0,2.0,18236.0,3,2,3,323,8
9679,11951687.0,7.0,28481.0,5,5,4,554,14
9680,9747321.0,5.0,20595.0,3,4,3,343,10
9681,11129321.0,2.0,11291.0,4,2,1,421,7
9683,5480701.0,1.0,19895.0,1,1,3,113,5
9684,,,29144.0,,,4,---,4
9685,9548267.0,3.0,7530.0,3,3,1,331,7
9686,2399764.0,1.0,44253.0,1,1,5,115,7
9687,,,32601.0,,,5,---,5
9688,4446898.0,2.0,39387.0,1,2,5,125,8
9689,7720261.0,2.0,26681.0,2,2,4,224,8
9691,11236693.0,5.0,18019.0,4,4,3,443,11
9692,11904728.0,4.0,37684.0,5,4,5,545,14
9693,11660413.0,4.0,19197.0,5,4,3,543,12
9694,7321340.0,7.0,17153.0,2,5,2,252,9
9695,,,11944.0,,,1,---,1
9696,12202282.0,8.0,7999.0,5,5,1,551,11
9697,7574515.0,1.0,28788.0,2,1,4,214,7
9700,9627387.0,1.0,24556.0,3,1,4,314,8
9701,7156062.0,5.0,13518.0,2,4,2,242,8
9702,10013504.0,1.0,23335.0,3,1,4,314,8
9703,11100352.0,2.0,23756.0,4,2,4,424,10
9704,11309585.0,4.0,22352.0,4,4,3,443,11
9705,1847926.0,1.0,25067.0,1,1,4,114,6
9706,11706026.0,3.0,12931.0,5,3,1,531,9
9707,7243017.0,2.0,31163.0,2,2,4,224,8
9708,8504500.0,7.0,42039.0,2,5,5,255,12
9709,,,24687.0,,,4,---,4
9712,12114656.0,3.0,17548.0,5,3,2,532,10
9713,6966035.0,2.0,14950.0,2,2,2,222,6
9714,5819494.0,1.0,14571.0,1,1,2,112,4
9715,8752548.0,7.0,22652.0,2,5,3,253,10
9716,10300734.0,5.0,21942.0,3,4,3,343,10
9717,8196247.0,1.0,20426.0,2,1,3,213,6
9718,,,26200.0,,,4,---,4
9719,8822427.0,4.0,17493.0,3,4,2,342,9
9720,,,37277.0,,,5,---,5
9721,7238234.0,2.0,25398.0,2,2,4,224,8
9722,9222845.0,4.0,19015.0,3,4,3,343,10
9723,11416479.0,2.0,25608.0,4,2,4,424,10
9724,10321972.0,5.0,29730.0,3,4,4,344,11
9726,12179272.0,3.0,19463.0,5,3,3,533,11
9727,6038748.0,2.0,36793.0,1,2,5,125,8
9728,637876.0,1.0,18456.0,1,1,3,113,5
9729,8377930.0,3.0,11403.0,2,3,1,231,6
9730,11563590.0,5.0,52400.0,5,4,5,545,14
9731,12137469.0,3.0,44383.0,5,3,5,535,13
9732,7706125.0,2.0,29193.0,2,2,4,224,8
9734,8631761.0,1.0,37628.0,2,1,5,215,8
9735,,,13791.0,,,2,---,2
9736,,,16715.0,,,2,---,2
9737,11361576.0,4.0,11484.0,4,4,1,441,9
9739,11990367.0,4.0,15920.0,5,4,2,542,11
9740,11300503.0,8.0,30201.0,4,5,4,454,13
9741,1748112.0,2.0,12794.0,1,2,1,121,4
9742,11481524.0,8.0,10065.0,5,5,1,551,11
9743,9365226.0,1.0,41736.0,3,1,5,315,9
9744,6506905.0,3.0,47822.0,2,3,5,235,10
9745,9690038.0,7.0,22504.0,3,5,3,353,11
9747,9958549.0,5.0,25112.0,3,4,4,344,11
9748,,,10333.0,,,1,---,1
9749,11249249.0,3.0,36421.0,4,3,5,435,12
9750,9423869.0,3.0,19489.0,3,3,3,333,9
9751,11070314.0,1.0,13750.0,4,1,2,412,7
9752,11014348.0,6.0,27259.0,4,5,4,454,13
9753,8126116.0,3.0,25592.0,2,3,4,234,9
9754,8159093.0,6.0,25877.0,2,5,4,254,11
9757,9134125.0,1.0,15435.0,3,1,2,312,6
9758,10345355.0,2.0,25686.0,3,2,4,324,9
9760,9194006.0,3.0,25574.0,3,3,4,334,10
9761,2154675.0,1.0,12532.0,1,1,1,111,3
9762,12044883.0,4.0,12623.0,5,4,1,541,10
9763,10546677.0,1.0,22811.0,4,1,3,413,8
9764,2148270.0,2.0,13498.0,1,2,2,122,5
9765,8903447.0,3.0,46057.0,3,3,5,335,11
9768,10350817.0,2.0,34115.0,3,2,5,325,10
9771,11318293.0,4.0,10397.0,4,4,1,441,9
9772,2808554.0,1.0,15011.0,1,1,2,112,4
9773,9843497.0,2.0,11103.0,3,2,1,321,6
9774,11479216.0,8.0,30264.0,5,5,4,554,14
9775,8228770.0,2.0,17150.0,2,2,2,222,6
9776,7544626.0,1.0,23580.0,2,1,4,214,7
9777,7483001.0,3.0,35460.0,2,3,5,235,10
9778,8178621.0,3.0,19629.0,2,3,3,233,8
9779,,,15671.0,,,2,---,2
9780,,,24291.0,,,4,---,4
9781,,,25404.0,,,4,---,4
9783,8538496.0,2.0,13868.0,2,2,2,222,6
9784,11353806.0,3.0,16291.0,4,3,2,432,9
9785,6752424.0,2.0,17462.0,2,2,2,222,6
9786,6491210.0,2.0,15374.0,2,2,2,222,6
9788,11524214.0,1.0,21598.0,5,1,3,513,9
9789,10842464.0,8.0,29878.0,4,5,4,454,13
9790,,,21961.0,,,3,---,3
9791,10793292.0,7.0,27881.0,4,5,4,454,13
9792,11383866.0,2.0,19205.0,4,2,3,423,9
9793,11373108.0,5.0,37398.0,4,4,5,445,13
9795,8531732.0,1.0,13340.0,2,1,1,211,4
9796,8535294.0,2.0,17861.0,2,2,3,223,7
9798,7006372.0,7.0,14392.0,2,5,2,252,9
9800,7189136.0,1.0,53838.0,2,1,5,215,8
9801,9756556.0,4.0,17724.0,3,4,3,343,10
9802,3954030.0,2.0,27645.0,1,2,4,124,7
9803,,,9881.0,,,1,---,1
9804,,,13492.0,,,2,---,2
9805,,,12146.0,,,1,---,1
9806,11788306.0,3.0,8731.0,5,3,1,531,9
9807,10100657.0,4.0,16199.0,3,4,2,342,9
9809,7964055.0,8.0,12315.0,2,5,1,251,8
9811,8153660.0,2.0,22293.0,2,2,3,223,7
9812,11797435.0,4.0,10942.0,5,4,1,541,10
9814,,,22253.0,,,3,---,3
9815,,,37117.0,,,5,---,5
9817,,,20382.0,,,3,---,3
9818,8990209.0,2.0,34295.0,3,2,5,325,10
9819,,,41584.0,,,5,---,5
9820,10401228.0,7.0,13681.0,4,5,2,452,11
9822,8710224.0,1.0,21403.0,2,1,3,213,6
9823,7074917.0,2.0,18535.0,2,2,3,223,7
9824,5117073.0,1.0,25390.0,1,1,4,114,6
9825,11519924.0,5.0,25464.0,5,4,4,544,13
9826,5541323.0,2.0,32129.0,1,2,5,125,8
9827,6843575.0,1.0,17427.0,2,1,2,212,5
9828,,,19983.0,,,3,---,3
9829,11222586.0,1.0,22394.0,4,1,3,413,8
9830,4100292.0,2.0,8339.0,1,2,1,121,4
9832,11312691.0,4.0,24753.0,4,4,4,444,12
9833,11766809.0,8.0,27772.0,5,5,4,554,14
9834,11409892.0,6.0,16501.0,4,5,2,452,11
9835,10152468.0,1.0,12739.0,3,1,1,311,5
9836,6965113.0,1.0,21563.0,2,1,3,213,6
9837,10252081.0,3.0,23301.0,3,3,4,334,10
9838,4438982.0,2.0,23343.0,1,2,4,124,7
9839,5706209.0,3.0,11868.0,1,3,1,131,5
9840,9867920.0,3.0,25345.0,3,3,4,334,10
9841,,,12293.0,,,1,---,1
9842,11188437.0,5.0,14455.0,4,4,2,442,10
9843,11560732.0,11.0,22587.0,5,5,3,553,13
9844,11179390.0,13.0,17346.0,4,5,2,452,11
9846,,,14953.0,,,2,---,2
9847,11022811.0,8.0,15340.0,4,5,2,452,11
9848,4901500.0,1.0,31426.0,1,1,4,114,6
9849,9707152.0,3.0,13579.0,3,3,2,332,8
9850,11741917.0,6.0,42509.0,5,5,5,555,15
9851,,,24864.0,,,4,---,4
9852,9654155.0,1.0,9610.0,3,1,1,311,5
9853,11764688.0,1.0,8168.0,5,1,1,511,7
9854,10332519.0,6.0,15084.0,3,5,2,352,10
9855,,,34791.0,,,5,---,5
9856,9581193.0,5.0,53532.0,3,4,5,345,12
9857,11590526.0,2.0,20789.0,5,2,3,523,10
9858,,,14028.0,,,2,---,2
9859,11450933.0,6.0,18885.0,4,5,3,453,12
9860,,,22662.0,,,3,---,3
9861,6778635.0,1.0,16462.0,2,1,2,212,5
9863,11140401.0,6.0,34562.0,4,5,5,455,14
9865,11886437.0,4.0,18521.0,5,4,3,543,12
9866,1176654.0,1.0,13801.0,1,1,2,112,4
9867,,,15713.0,,,2,---,2
9868,12106572.0,1.0,15182.0,5,1,2,512,8
9869,11638890.0,4.0,53514.0,5,4,5,545,14
9870,11576090.0,2.0,15881.0,5,2,2,522,9
9871,10107876.0,2.0,59077.0,3,2,5,325,10
9872,11247486.0,3.0,12155.0,4,3,1,431,8
9873,5069790.0,3.0,33209.0,1,3,5,135,9
9874,10064604.0,2.0,16841.0,3,2,2,322,7
9875,11149123.0,8.0,28636.0,4,5,4,454,13
9876,11596585.0,3.0,29760.0,5,3,4,534,12
9877,10008848.0,6.0,27524.0,3,5,4,354,12
9878,9410231.0,6.0,18222.0,3,5,3,353,11
9879,10592362.0,4.0,12768.0,4,4,1,441,9
9880,4511790.0,4.0,14111.0,1,4,2,142,7
9881,10090985.0,10.0,26142.0,3,5,4,354,12
9882,,,13148.0,,,1,---,1
9883,12238345.0,3.0,54399.0,5,3,5,535,13
9885,10092076.0,2.0,14926.0,3,2,2,322,7
9886,12143347.0,3.0,19868.0,5,3,3,533,11
9887,4009401.0,3.0,43028.0,1,3,5,135,9
9888,9127350.0,2.0,21421.0,3,2,3,323,8
9890,7349359.0,2.0,23099.0,2,2,4,224,8
9892,,,15440.0,,,2,---,2
9893,11811283.0,1.0,57253.0,5,1,5,515,11
9894,,,10801.0,,,1,---,1
9895,4346387.0,2.0,13901.0,1,2,2,122,5
9896,9630213.0,6.0,22443.0,3,5,3,353,11
9897,8180298.0,5.0,10336.0,2,4,1,241,7
9898,12210456.0,10.0,54816.0,5,5,5,555,15
9899,5909966.0,1.0,24158.0,1,1,4,114,6
9900,11550066.0,10.0,13365.0,5,5,1,551,11
9901,,,26873.0,,,4,---,4
9902,12041464.0,12.0,12129.0,5,5,1,551,11
9904,,,18547.0,,,3,---,3
9905,8041312.0,1.0,19154.0,2,1,3,213,6
9906,11971438.0,4.0,14785.0,5,4,2,542,11
9907,11063117.0,5.0,34193.0,4,4,5,445,13
9908,8974407.0,7.0,57922.0,3,5,5,355,13
9909,6955925.0,1.0,22724.0,2,1,3,213,6
9910,8915705.0,1.0,11801.0,3,1,1,311,5
9911,10951152.0,6.0,12391.0,4,5,1,451,10
9913,3444871.0,2.0,18110.0,1,2,3,123,6
9914,9680061.0,1.0,15958.0,3,1,2,312,6
9915,7385473.0,2.0,8304.0,2,2,1,221,5
9917,10080941.0,2.0,39022.0,3,2,5,325,10
9918,5113858.0,1.0,32166.0,1,1,5,115,7
9919,9623162.0,3.0,22740.0,3,3,3,333,9
9920,8116060.0,1.0,43899.0,2,1,5,215,8
9921,10968057.0,5.0,11617.0,4,4,1,441,9
9925,10578851.0,4.0,21835.0,4,4,3,443,11
9926,,,11564.0,,,1,---,1
9927,9984345.0,3.0,21450.0,3,3,3,333,9
9929,,,27028.0,,,4,---,4
9932,11568714.0,2.0,43338.0,5,2,5,525,12
9934,12113081.0,8.0,7281.0,5,5,1,551,11
9935,11117407.0,2.0,22738.0,4,2,3,423,9
9936,11281039.0,1.0,27819.0,4,1,4,414,9
9937,4347488.0,3.0,20418.0,1,3,3,133,7
9940,,,11825.0,,,1,---,1
9941,,,48168.0,,,5,---,5
9942,12239483.0,11.0,24255.0,5,5,4,554,14
9943,11559328.0,3.0,41424.0,5,3,5,535,13
9944,,,26719.0,,,4,---,4
9947,10725928.0,5.0,24145.0,4,4,4,444,12
9948,10594573.0,6.0,14379.0,4,5,2,452,11
9949,,,26066.0,,,4,---,4
9950,12123563.0,10.0,25133.0,5,5,4,554,14
9951,1637368.0,1.0,21635.0,1,1,3,113,5
9952,11736637.0,6.0,14613.0,5,5,2,552,12
9953,10731235.0,14.0,21161.0,4,5,3,453,12
9954,9710257.0,2.0,26302.0,3,2,4,324,9
9955,11275025.0,3.0,6360.0,4,3,1,431,8
9957,10092303.0,6.0,42913.0,3,5,5,355,13
9958,12020325.0,7.0,33033.0,5,5,5,555,15
9960,12209800.0,8.0,10151.0,5,5,1,551,11
9962,12208238.0,2.0,12592.0,5,2,1,521,8
9963,6928577.0,3.0,14663.0,2,3,2,232,7
9965,2425872.0,1.0,12680.0,1,1,1,111,3
9966,7332353.0,4.0,14323.0,2,4,2,242,8
9969,10708778.0,3.0,36303.0,4,3,5,435,12
9971,,,16887.0,,,2,---,2
9974,12059474.0,3.0,38694.0,5,3,5,535,13
9975,5751123.0,2.0,23321.0,1,2,4,124,7
9976,11924935.0,3.0,65247.0,5,3,5,535,13
9977,4460091.0,1.0,31595.0,1,1,4,114,6
9978,7896622.0,3.0,55402.0,2,3,5,235,10
9979,5858402.0,5.0,9198.0,1,4,1,141,6
9980,5973549.0,2.0,17054.0,1,2,2,122,5
9982,11182548.0,7.0,37947.0,4,5,5,455,14
9983,9113486.0,2.0,8139.0,3,2,1,321,6
9985,,,20320.0,,,3,---,3
9986,8346234.0,1.0,8060.0,2,1,1,211,4
9987,11965385.0,9.0,27619.0,5,5,4,554,14
9988,10009997.0,10.0,52315.0,3,5,5,355,13
9989,3895105.0,1.0,46371.0,1,1,5,115,7
9990,10706331.0,7.0,19972.0,4,5,3,453,12
9991,9655141.0,7.0,26981.0,3,5,4,354,12
9992,,,13777.0,,,2,---,2
9994,2613231.0,1.0,9203.0,1,1,1,111,3
9995,8299819.0,1.0,28881.0,2,1,4,214,7
9996,,,16457.0,,,2,---,2
9997,11767587.0,2.0,55624.0,5,2,5,525,12
9998,10497359.0,3.0,48988.0,4,3,5,435,12
10000,11107058.0,6.0,16961.0,4,5,2,452,11
10001,11618944.0,4.0,27257.0,5,4,4,544,13
10002,11865756.0,9.0,10503.0,5,5,1,551,11
10004,11621076.0,4.0,11011.0,5,4,1,541,10
10006,5118133.0,1.0,40120.0,1,1,5,115,7
10008,10608668.0,1.0,27904.0,4,1,4,414,9
10009,11303083.0,2.0,27776.0,4,2,4,424,10
10010,,,15204.0,,,2,---,2
10011,,,14002.0,,,2,---,2
10012,6115706.0,3.0,34971.0,2,3,5,235,10
10013,11385132.0,6.0,66636.0,4,5,5,455,14
10014,8265623.0,6.0,30452.0,2,5,4,254,11
10015,4557352.0,2.0,35343.0,1,2,5,125,8
10016,,,16180.0,,,2,---,2
10017,11675660.0,3.0,22748.0,5,3,3,533,11
10019,4562951.0,3.0,36550.0,1,3,5,135,9
10020,6728531.0,2.0,14348.0,2,2,2,222,6
10021,11257449.0,1.0,43439.0,4,1,5,415,10
10022,11965755.0,3.0,40136.0,5,3,5,535,13
10023,9558028.0,4.0,46232.0,3,4,5,345,12
10024,11997113.0,2.0,24765.0,5,2,4,524,11
10025,11676642.0,5.0,16384.0,5,4,2,542,11
10026,11523652.0,13.0,15980.0,5,5,2,552,12
10027,7435340.0,4.0,37966.0,2,4,5,245,11
10028,10156410.0,1.0,23304.0,3,1,4,314,8
10029,,,19844.0,,,3,---,3
10030,10264527.0,1.0,6902.0,3,1,1,311,5
10031,,,29140.0,,,4,---,4
10032,,,29115.0,,,4,---,4
10035,7027786.0,4.0,18261.0,2,4,3,243,9
10036,10167947.0,6.0,48960.0,3,5,5,355,13
10038,8877738.0,2.0,28017.0,3,2,4,324,9
10039,1546273.0,2.0,27481.0,1,2,4,124,7
10040,10055980.0,2.0,17045.0,3,2,2,322,7
10042,10870065.0,7.0,23298.0,4,5,4,454,13
10044,9311419.0,3.0,31594.0,3,3,4,334,10
10045,8943912.0,2.0,24542.0,3,2,4,324,9
10046,8226454.0,6.0,28425.0,2,5,4,254,11
10047,12157357.0,4.0,10452.0,5,4,1,541,10
10048,2095953.0,3.0,33914.0,1,3,5,135,9
10050,11350297.0,3.0,21918.0,4,3,3,433,10
10051,8991700.0,4.0,14419.0,3,4,2,342,9
10052,7827080.0,2.0,20863.0,2,2,3,223,7
10053,7675682.0,5.0,19703.0,2,4,3,243,9
10054,11813477.0,5.0,7083.0,5,4,1,541,10
10055,6032390.0,4.0,10979.0,1,4,1,141,6
10056,5887958.0,1.0,48196.0,1,1,5,115,7
10057,11037972.0,4.0,27311.0,4,4,4,444,12
10058,837122.0,1.0,15371.0,1,1,2,112,4
10059,1640613.0,2.0,11329.0,1,2,1,121,4
10060,2785571.0,2.0,24375.0,1,2,4,124,7
10062,1342577.0,1.0,50742.0,1,1,5,115,7
10063,11594770.0,2.0,48087.0,5,2,5,525,12
10064,,,14646.0,,,2,---,2
10065,10590943.0,1.0,16873.0,4,1,2,412,7
10066,12167093.0,3.0,24914.0,5,3,4,534,12
10068,328790.0,1.0,11894.0,1,1,1,111,3
10070,12021928.0,6.0,29919.0,5,5,4,554,14
10072,9453797.0,4.0,14251.0,3,4,2,342,9
10073,,,14614.0,,,2,---,2
10074,11792238.0,2.0,14691.0,5,2,2,522,9
10075,10445959.0,5.0,20544.0,4,4,3,443,11
10076,8877581.0,3.0,23844.0,3,3,4,334,10
10077,10613059.0,1.0,16766.0,4,1,2,412,7
